name,item_code,item_name,item_group,stock_uom,description,is_stock_item,is_sales_item,is_purchase_item,disabled
,ASM-NISSAN-VANS-HOSE-RESERVE-TA-RESERVE-TANK-PIPE,Nissan vans - HOSE-RESERVE TA (Reserve tank pipe),Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-NOZZLE-WASHER-WIPER-NOZZLES,Nissan vans - Nozzle Washer (Wiper nozzles),Engine Cooling System,Set,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-TANK-ASSY-RESER-RESERVOIR-TANK,Nissan vans - TANK ASSY-RESER (Reservoir tank),Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-BODY-CLEANER-AIR-CLEANER-HOUSING,Nissan vans - BODY-CLEANER (Air cleaner housing),Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-PUMP-ASSY-WATER-WATER-PUMP,Nissan vans - PUMP ASSY-WATER (Water pump),Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-GASKET-WATER-PU-WATER-PUMP-GASKET,Nissan vans - GASKET-WATER PU (Water pump gasket),Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-TANK-ASSY-WS-WASH-WIPER-TANK-TANK,Nissan vans - TANK ASSY -WS WASH (Wiper tank tank),Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-AIR-FILTER-ASSY,Nissan vans - AIR FILTER ASSY,Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-INTRCOOLER-CHARGER-AIR-COOLER,Nissan vans - INTRCOOLER(CHARGER AIR COOLER),Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CHARGER-TURBO,Nissan vans - CHARGER TURBO,Engine Cooling System,PCS,Vehicle applicability: Nissan vans; System category: Engine Cooling System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-FILTER-ASSY-OIL-OIL-FILTER,Nissan vans - FILTER ASSY-OIL (Oil filter),Engine Oil System,PCS,Vehicle applicability: Nissan vans; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CAP-ASSY-OIL-FI-OIL-FILLER-CAP,Nissan vans - CAP ASSY-OIL FI (Oil filler cap),Engine Oil System,PCS,Vehicle applicability: Nissan vans; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-HOSE-WATER-OIL-COOLER-PIPE,Nissan vans - HOSE-WATER (Oil cooler pipe),Engine Oil System,PCS,Vehicle applicability: Nissan vans; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-COOLER-OIL-OIL-COOLER,Nissan vans - COOLER OIL (Oil cooler),Engine Oil System,PCS,Vehicle applicability: Nissan vans; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-STRAINER-OIL-OIL-STRAINER,Nissan vans - STRAINER OIL (Oil strainer),Engine Oil System,PCS,Vehicle applicability: Nissan vans; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-GAUGE-OIL-LEVEL-DIPSTICK,Nissan vans - GAUGE OIL LEVEL (Dipstick),Engine Oil System,PCS,Vehicle applicability: Nissan vans; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-PAN-ASSY-OIL-OIL-PAN,Nissan vans - PAN ASSY-OIL (Oil pan),Engine Oil System,PCS,Vehicle applicability: Nissan vans; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-BRACKET-OIL-FIL-OIL-FILTER-BRACKET,Nissan vans - BRACKET-OIL FIL (Oil filter bracket),Engine Oil System,PCS,Vehicle applicability: Nissan vans; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-WASHER-DRAIN-DRAIN-PLUG-WASHER,Nissan vans - WASHER DRAIN (Drain plug washer),Engine Oil System,PCS,Vehicle applicability: Nissan vans; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-OIL-PRESSURE-SWITCH,Nissan vans - Oil pressure switch,Engine Oil System,PCS,Vehicle applicability: Nissan vans; System category: Engine Oil System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-MFLR-ASSY-EXHAUST-PIPE-COMPLETE-SILENCERS-PIPES-ETC,"Nissan vans - MFLR ASSY (Exhaust pipe complete( Silencers,pipes etc))",Exhaust System,PCS,Vehicle applicability: Nissan vans; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CONVERTER-ASSY-CATALYTIC-CONVERTER,Nissan vans - CONVERTER ASSY (Catalytic converter),Exhaust System,PCS,Vehicle applicability: Nissan vans; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-BOLT-HEX-HD-EXHAUST-BOLT,Nissan vans - BOLT HEX HD (Exhaust bolt),Exhaust System,PCS,Vehicle applicability: Nissan vans; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-SCR-HEX-HD-PP-W-EXHAUST-BOLT,Nissan vans - SCR-HEX HD PP W (Exhaust bolt),Exhaust System,Set,Vehicle applicability: Nissan vans; System category: Exhaust System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-CLAMP-EXH-MTG-EXHAUST-CLAMP,Nissan vans - CLAMP-EXH MTG (exhaust clamp),Exhaust System,PCS,Vehicle applicability: Nissan vans; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-GASKET-EXHAUST-BIG-EXHAUST-MANIFOLD-GASKET,"Nissan vans - Gasket, exhaust Big (Exhaust manifold gasket)",Exhaust System,PCS,Vehicle applicability: Nissan vans; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-BRACKET-EXH-M-EXHAUST-MOUNTING-BRACKET,Nissan vans - Bracket - Exh M (Exhaust mounting bracket),Exhaust System,PCS,Vehicle applicability: Nissan vans; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-INSUL-EXH-MTG-EXHAUST-MOUNTING,Nissan vans - INSUL EXH MTG (Exhaust mounting),Exhaust System,PCS,Vehicle applicability: Nissan vans; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-MNTG-BRACKET-EXHAUST-MOUNTING-FRONT,"Nissan vans - MNTG Bracket (Exhaust mounting, front)",Exhaust System,PCS,Vehicle applicability: Nissan vans; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-BRKT-EXH-MTG-EXHAUST-PIPE-BRACKET,Nissan vans - BRKT EXH MTG (Exhaust pipe bracket),Exhaust System,PCS,Vehicle applicability: Nissan vans; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-INSUL-HEAT-EXH-EXHAUST-INSULATOR,Nissan vans - Insul-heat Exh (Exhaust insulator),Exhaust System,PCS,Vehicle applicability: Nissan vans; System category: Exhaust System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-INJECTOR-FUEL-INJECTOR-NOZZLE-COMPLETE,"Nissan vans - INJECTOR-FUEL (Injector Nozzle, complete)",Fuel Supply System,Set,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-16401-VC10C-COVER-UPPER-FUEL-LIFT-PUMP,Nissan vans - 16401-VC10C COVER-UPPER (Fuel Lift pump),Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-GASKET-NOZZLE-INJECTOR-NOZZLE-SEAL,Nissan vans - Gasket-nozzle (Injector Nozzle seal),Fuel Supply System,Set,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-TUBE-ASSY-FUEL-FUEL-RETURN-PIPE,Nissan vans - TUBE ASSY-FUEL (Fuel return pipe),Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-TUBE-ASSY-INJEC-FUEL-RAIL,Nissan vans - TUBE ASSY-INJEC (Fuel rail),Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-TUBE-INJECTION-FUEL-RAIL-PIPE1,Nissan vans - TUBE-INJECTION (Fuel rail pipe1),Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-TUBE-ASSY-INJEC-FUEL-RAIL-PIPE2,Nissan vans - TUBE ASSY-INJEC (Fuel rail pipe2),Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-TUBE-ASSY-INJEC-FUEL-RAIL-PIPE3,Nissan vans - TUBE ASSY-INJEC (Fuel rail pipe3),Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-TUBE-ASSY-INJEC-FUEL-RAIL-PIPE4,Nissan vans - TUBE ASSY-INJEC (Fuel rail pipe4),Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-O-RING-TANK-BELT-CLAMP,Nissan vans - O RING (Tank belt clamp),Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-CAP-FILLER-SCRE-FUEL-TANK-CAP-RUBBER,Nissan vans - Cap-filler-scre (Fuel tank cap - rubber),Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-MANIFOLD-ASSY-I-INTAKE-MANIFOLD-ASS,Nissan vans - Manifold Assy-I (Intake manifold ass),Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-SUCTION-CONTROL-VALVE,Nissan vans - Suction control valve,Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-FUEL-FILTER-SENSOR,Nissan vans - Fuel filter sensor,Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-GASKET-MANIFOLD,Nissan vans - Gasket-manifold,Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-INJECTOR-NOZZLE-SERVICE,Nissan vans - Injector nozzle service,Fuel Supply System,PCS,Vehicle applicability: Nissan vans; System category: Fuel Supply System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-LINK-COMPL-FR-S-BALL-JOINT-UPPER-LH,Nissan vans - Link Compl-fr S (Ball joint - upper LH),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-LINK-COMPL-RH-BALL-JOINT-UPPER-RH,Nissan vans - LINK COMPL RH (Ball joint - upper RH),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-LINK-COMPL-FR-S-BALL-JOINT-LOWER-RH,Nissan vans - Link Compl-fr S (Ball joint - lower RH),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-LINK-COMPL-FR-S-BALL-JOINT-LOWER-LH,Nissan vans - Link Compl-fr S (Ball joint - lower LH),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-ROD-KIT-RELAY-TRACK-ROD,Nissan vans - Rod Kit-relay * (Track rod),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-ROD-KIT-TIE-TIE-ROD-ENDS,Nissan vans - Rod Kit - Tie; (Tie rod ends),Suspension & Steering System,Set,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-Z-LINK-ROD-CONN-RHS,Nissan vans - Z-link(ROD CONN rhs),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-Z-LINK-ROD-CONN-LHS,Nissan vans - Z-link(ROD CONN lhs),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-ABSORBER-SHOCK-FRONT-SHOCK-ABSORBERS,Nissan vans - ABSORBER-SHOCK (Front shock absorbers),Suspension & Steering System,Set,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-BUSH-TELEX-SHOCK-ABSORBER-BUSHES,Nissan vans - Bush *telex* (Shock absorber bushes),Suspension & Steering System,Set,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-SHOCK-RR-2WD-KA-REAR-SHOCK-ABSORBERS,Nissan vans - Shock RR 2WD KA (rear shock absorbers),Suspension & Steering System,Set,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-BUSH-STAB-STABILISER-BAR-BUSHES-BIG,"Nissan vans - BUSH STAB (Stabiliser bar bushes, big)",Suspension & Steering System,Set,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-STABILISER-BAR-BUSHES-SMALL,"Nissan vans - Stabiliser bar bushes, small",Suspension & Steering System,Set,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-BUSH-RR-SPR-RR-SPRING-BUSHES-SMALL,"Nissan vans - BUSH RR SPR RR (Spring bushes, small)",Suspension & Steering System,Set,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-BUSH-SPRING-SPRING-BUSHES-BIG,"Nissan vans - Bush-spring (Spring bushes, big)",Suspension & Steering System,Set,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-SHOCK-ABSORBER-BUSHES,Nissan vans - Shock absorber bushes,Suspension & Steering System,Set,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-BUSH-FITTING,Nissan vans - Bush fitting,Suspension & Steering System,Set,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-SPRING-ASSY-RR-LEAF-SPRING-COMPLETE,"Nissan vans - SPRING ASSY RR (Leaf spring, complete)",Suspension & Steering System,Set,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Set,1,1,1,0
,ASM-NISSAN-VANS-CLIP-RR-SPRING-LEAF-SPRING-CLAMPS,Nissan vans - Clip RR Spring (leaf spring clamps),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-SEAT-ASSY-RR-SP-U-BOLTS-MOUNTING-PLATES-SET,Nissan vans - SEAT ASSY-RR SP U - bolts mounting plates - set,Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-PAD-ASSY-RR-SPR-LEAF-SPRING-SEAT,Nissan vans - PAD ASSY-RR SPR (Leaf spring seat),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-ARM-ASSY-FR-SPR-ANCHOR-ARM,Nissan vans - ARM ASSY FR SPR (Anchor arm),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-ARM-ASSY-ANCHOR-ANCHOR-ARM,Nissan vans - ARM ASSY ANCHOR (Anchor arm),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-PULLEY-PUMP-POWER-STEERING-PUMP-PULLEY,Nissan vans - PULLEY-PUMP (Power steering pump pulley),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-POWER-PUMP-ASSY-STEERING-PUMP,Nissan vans - Power Pump assy (Steering pump),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-ARMKIT-PITMAN-PITMAN-ARM,Nissan vans - ArmKit-Pitman+- (Pitman arm),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-IDLER-KIT-TEL-IDLER-ARM,Nissan vans - Idler Kit **tel (Idler arm),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-COLUMN-ASSY-STE-STEERING-COLUMN,Nissan vans - COLUMN ASSY-STE (steering column),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-WHEEL-ASSY-STEE-STEERING-WHEEL,Nissan vans - WHEEL ASSY-STEE (Steering wheel),Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
,ASM-NISSAN-VANS-TRANSFER-CASE-SEAL,Nissan vans - Transfer case seal,Suspension & Steering System,PCS,Vehicle applicability: Nissan vans; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: PC,1,1,1,0
