Vehicle Group,full item name,System Category,Item Name,item group,Unit,Price VAT tax Excl (source),VAT tax,price VAT tax Incl (source)
Nissan vans,Nissan vans FAN COOLING,Engine Components,FAN COOLING,Auto Parts,PC,"1,093,420.00","196,816.00","1,290,235.00"
Nissan vans,Nissan vans Camshaft pulley,Engine Components,Camshaft pulley,Auto Parts,PC,"453,126.00","81,563.00","534,689.00"
Nissan vans,Nissan vans Crankshaft pulley,Engine Components,Crankshaft pulley,Auto Parts,PC,"918,630.00","165,353.00","1,083,983.00"
Nissan vans,Nissan vans Fan coupling,Engine Components,Fan coupling,Auto Parts,PC,"2,041,554.00","367,480.00","2,409,033.00"
Nissan vans,Nissan vans Hose air inlet,Engine Components,Hose air inlet,Auto Parts,PC,"544,917.00","98,085.00","643,003.00"
Nissan vans,Nissan vans FAN ASSY-COND (AC fan shroud),Engine Cooling System,FAN ASSY-COND (AC fan shroud),Auto Parts,PC,"259,570.00","46,723.00","306,293.00"
Nissan vans,Nissan vans Shroud-rad.lowe (Cooling fan shroud),Engine Cooling System,Shroud-rad.lowe (Cooling fan shroud),Auto Parts,PC,"841,626.00","151,493.00","993,118.00"
Nissan vans,Nissan vans Radiator assy,Engine Cooling System,Radiator assy,Auto Parts,PC,"3,234,148.00","582,147.00","3,816,294.00"
Nissan vans,Nissan vans CAP ASSY-PRESSU (Radiator cap),Engine Cooling System,CAP ASSY-PRESSU (Radiator cap),Auto Parts,PC,"62,693.00","11,285.00","73,978.00"
Nissan vans,Nissan vans MOUNTING RUBBER (Upper radiator mountings,Engine Cooling System,MOUNTING RUBBER (Upper radiator mountings,Auto Parts,Set,"118,985.00","21,417.00","140,402.00"
Nissan vans,Nissan vans RUBBER-MOUNTING (Lower radiator mounting,Engine Cooling System,RUBBER-MOUNTING (Lower radiator mounting,Auto Parts,Set,"52,722.00","9,490.00","62,213.00"
Nissan vans,Nissan vans HOSE-RESERVE TA (Reserve tank pipe),Engine Cooling System,HOSE-RESERVE TA (Reserve tank pipe),Auto Parts,PC,"108,010.00","19,442.00","127,452.00"
Nissan vans,Nissan vans Nozzle Washer (Wiper nozzles),Engine Cooling System,Nozzle Washer (Wiper nozzles),Auto Parts,Set,"114,322.00","20,578.00","134,900.00"
Nissan vans,Nissan vans TANK ASSY-RESER (Reservoir tank),Engine Cooling System,TANK ASSY-RESER (Reservoir tank),Auto Parts,PC,"674,117.00","121,341.00","795,458.00"
Nissan vans,Nissan vans BODY-CLEANER (Air cleaner housing),Engine Cooling System,BODY-CLEANER (Air cleaner housing),Auto Parts,PC,"865,213.00","155,738.00","1,020,951.00"
Nissan vans,Nissan vans PUMP ASSY-WATER (Water pump),Engine Cooling System,PUMP ASSY-WATER (Water pump),Auto Parts,PC,"1,967,835.00","354,210.00","2,322,045.00"
Nissan vans,Nissan vans GASKET-WATER PU (Water pump gasket),Engine Cooling System,GASKET-WATER PU (Water pump gasket),Auto Parts,PC,"30,181.00","5,433.00","35,614.00"
Nissan vans,Nissan vans TANK ASSY -WS WASH (Wiper tank tank),Engine Cooling System,TANK ASSY -WS WASH (Wiper tank tank),Auto Parts,PC,"185,083.00","33,315.00","218,398.00"
Nissan vans,Nissan vans AIR FILTER ASSY,Engine Cooling System,AIR FILTER ASSY,Auto Parts,PC,"231,799.00","41,724.00","273,523.00"
Nissan vans,Nissan vans INTRCOOLER(CHARGER AIR COOLER),Engine Cooling System,INTRCOOLER(CHARGER AIR COOLER),Auto Parts,PC,"7,088,378.00","1,275,908.00","8,364,286.00"
Nissan vans,Nissan vans CHARGER TURBO,Engine Cooling System,CHARGER TURBO,Auto Parts,PC,"9,183,925.00","1,653,106.00","10,837,031.00"
Nissan vans,Nissan vans FILTER ASSY-OIL (Oil filter),Engine Oil System,FILTER ASSY-OIL (Oil filter),Auto Parts,PC,"116,319.00","20,937.00","137,257.00"
Nissan vans,Nissan vans CAP ASSY-OIL FI (Oil filler cap),Engine Oil System,CAP ASSY-OIL FI (Oil filler cap),Auto Parts,PC,"179,513.00","32,312.00","211,826.00"
Nissan vans,Nissan vans PUMP ASSY OIL D (Oil pump),Engine Oil System,PUMP ASSY OIL D (Oil pump),Auto Parts,PC,"1,043,502.00","187,830.00","1,231,333.00"
Nissan vans,Nissan vans HOSE-WATER (Oil cooler pipe),Engine Oil System,HOSE-WATER (Oil cooler pipe),Auto Parts,PC,"96,727.00","17,411.00","114,137.00"
Nissan vans,Nissan vans COOLER OIL (Oil cooler),Engine Oil System,COOLER OIL (Oil cooler),Auto Parts,PC,"1,015,637.00","182,815.00","1,198,452.00"
Nissan vans,Nissan vans STRAINER OIL (Oil strainer),Engine Oil System,STRAINER OIL (Oil strainer),Auto Parts,PC,"228,786.00","41,182.00","269,968.00"
Nissan vans,Nissan vans GAUGE OIL LEVEL (Dipstick),Engine Oil System,GAUGE OIL LEVEL (Dipstick),Auto Parts,PC,"86,740.00","15,613.00","102,353.00"
Nissan vans,Nissan vans PAN ASSY-OIL (Oil pan),Engine Oil System,PAN ASSY-OIL (Oil pan),Auto Parts,PC,"858,365.00","154,506.00","1,012,871.00"
Nissan vans,Nissan vans BRACKET-OIL FIL (Oil filter bracket),Engine Oil System,BRACKET-OIL FIL (Oil filter bracket),Auto Parts,PC,"449,710.00","80,948.00","530,658.00"
Nissan vans,Nissan vans WASHER DRAIN (Drain plug washer),Engine Oil System,WASHER DRAIN (Drain plug washer),Auto Parts,PC,"19,894.00","3,581.00","23,475.00"
Nissan vans,Nissan vans Oil pressure switch,Engine Oil System,Oil pressure switch,Auto Parts,PC,"69,881.00","12,579.00","82,460.00"
Nissan vans,"Nissan vans MFLR ASSY (Exhaust pipe complete( Silencers,pipes etc))",Exhaust System,"MFLR ASSY (Exhaust pipe complete( Silencers,pipes etc))",Auto Parts,PC,"838,477.00","150,926.00","989,403.00"
Nissan vans,Nissan vans CONVERTER ASSY (Catalytic converter),Exhaust System,CONVERTER ASSY (Catalytic converter),Auto Parts,PC,"2,875,531.00","517,596.00","3,393,127.00"
Nissan vans,Nissan vans BOLT (Exhaust bolt),Exhaust System,BOLT (Exhaust bolt),Auto Parts,PC,"7,006.00","1,261.00","8,268.00"
Nissan vans,Nissan vans BOLT HEX HD (Exhaust bolt),Exhaust System,BOLT HEX HD (Exhaust bolt),Auto Parts,PC,"104,874.00","18,877.00","123,752.00"
Nissan vans,Nissan vans BOLT (Exhaust bolt),Exhaust System,BOLT (Exhaust bolt),Auto Parts,PC,"42,038.00","7,567.00","49,605.00"
Nissan vans,Nissan vans SCR-HEX HD PP W (Exhaust bolt),Exhaust System,SCR-HEX HD PP W (Exhaust bolt),Auto Parts,Set,"47,745.00","8,594.00","56,339.00"
Nissan vans,Nissan vans CLAMP-EXH MTG (exhaust clamp),Exhaust System,CLAMP-EXH MTG (exhaust clamp),Auto Parts,PC,"187,588.00","33,766.00","221,354.00"
Nissan vans,"Nissan vans Gasket, exhaust Big (Exhaust manifold gasket)",Exhaust System,"Gasket, exhaust Big (Exhaust manifold gasket)",Auto Parts,PC,"162,857.00","29,314.00","192,171.00"
Nissan vans,Nissan vans Bracket - Exh M (Exhaust mounting bracket),Exhaust System,Bracket - Exh M (Exhaust mounting bracket),Auto Parts,PC,"151,785.00","27,321.00","179,107.00"
Nissan vans,Nissan vans INSUL EXH MTG (Exhaust mounting),Exhaust System,INSUL EXH MTG (Exhaust mounting),Auto Parts,PC,"176,000.00","31,680.00","207,681.00"
Nissan vans,"Nissan vans MNTG Bracket (Exhaust mounting, front)",Exhaust System,"MNTG Bracket (Exhaust mounting, front)",Auto Parts,PC,"125,830.00","22,649.00","148,480.00"
Nissan vans,Nissan vans BRKT EXH MTG (Exhaust pipe bracket),Exhaust System,BRKT EXH MTG (Exhaust pipe bracket),Auto Parts,PC,"30,150.00","5,427.00","35,577.00"
Nissan vans,Nissan vans Insul-heat Exh (Exhaust insulator),Exhaust System,Insul-heat Exh (Exhaust insulator),Auto Parts,PC,"155,553.00","28,000.00","183,553.00"
Nissan vans,"Nissan vans INJECTOR-FUEL (Injector Nozzle, complete)",Fuel Supply System,"INJECTOR-FUEL (Injector Nozzle, complete)",Auto Parts,Set,"9,990,431.00","1,798,278.00","11,788,709.00"
Nissan vans,Nissan vans 16401-VC10C COVER-UPPER (Fuel Lift pump),Fuel Supply System,16401-VC10C COVER-UPPER (Fuel Lift pump),Auto Parts,PC,"449,783.00","80,961.00","530,744.00"
Nissan vans,Nissan vans Gasket-nozzle (Injector Nozzle seal),Fuel Supply System,Gasket-nozzle (Injector Nozzle seal),Auto Parts,Set,"65,689.00","11,824.00","77,513.00"
Nissan vans,Nissan vans TUBE ASSY-FUEL (Fuel return pipe),Fuel Supply System,TUBE ASSY-FUEL (Fuel return pipe),Auto Parts,PC,"365,819.00","65,847.00","431,666.00"
Nissan vans,Nissan vans TUBE ASSY-INJEC (Fuel rail),Fuel Supply System,TUBE ASSY-INJEC (Fuel rail),Auto Parts,PC,"4,790,638.00","862,315.00","5,652,953.00"
Nissan vans,Nissan vans TUBE-INJECTION (Fuel rail pipe1),Fuel Supply System,TUBE-INJECTION (Fuel rail pipe1),Auto Parts,PC,"365,819.00","65,847.00","431,666.00"
Nissan vans,Nissan vans TUBE ASSY-INJEC (Fuel rail pipe2),Fuel Supply System,TUBE ASSY-INJEC (Fuel rail pipe2),Auto Parts,PC,"381,628.00","68,693.00","450,321.00"
Nissan vans,Nissan vans TUBE ASSY-INJEC (Fuel rail pipe3),Fuel Supply System,TUBE ASSY-INJEC (Fuel rail pipe3),Auto Parts,PC,"252,056.00","45,370.00","297,427.00"
Nissan vans,Nissan vans TUBE ASSY-INJEC (Fuel rail pipe4),Fuel Supply System,TUBE ASSY-INJEC (Fuel rail pipe4),Auto Parts,PC,"515,796.00","92,843.00","608,639.00"
Nissan vans,Nissan vans O RING (Tank belt clamp),Fuel Supply System,O RING (Tank belt clamp),Auto Parts,PC,"30,990.00","5,578.00","36,568.00"
Nissan vans,Nissan vans Cap-filler-scre (Fuel tank cap - rubber),Fuel Supply System,Cap-filler-scre (Fuel tank cap - rubber),Auto Parts,PC,"179,773.00","32,359.00","212,132.00"
Nissan vans,Nissan vans Manifold Assy-I (Intake manifold ass),Fuel Supply System,Manifold Assy-I (Intake manifold ass),Auto Parts,PC,"2,666,412.00","479,954.00","3,146,366.00"
Nissan vans,Nissan vans Suction control valve,Fuel Supply System,Suction control valve,Auto Parts,PC,"1,300,000.00","234,000.00","1,534,000.00"
Nissan vans,Nissan vans Fuel filter sensor,Fuel Supply System,Fuel filter sensor,Auto Parts,PC,"516,531.00","92,976.00","609,507.00"
Nissan vans,Nissan vans Gasket-manifold,Fuel Supply System,Gasket-manifold,Auto Parts,PC,"239,454.00","43,102.00","282,556.00"
Nissan vans,Nissan vans Injector nozzle service,Fuel Supply System,Injector nozzle service,Auto Parts,PC,"1,054,717.00","189,849.00","1,244,566.00"
Nissan vans,Nissan vans Link Compl-fr S (Ball joint - upper LH),Suspension & Steering System,Link Compl-fr S (Ball joint - upper LH),Auto Parts,PC,"1,378,737.00","248,173.00","1,626,909.00"
Nissan vans,Nissan vans LINK COMPL RH (Ball joint - upper RH),Suspension & Steering System,LINK COMPL RH (Ball joint - upper RH),Auto Parts,PC,"1,378,737.00","248,173.00","1,626,909.00"
Nissan vans,Nissan vans Link Compl-fr S (Ball joint - lower RH),Suspension & Steering System,Link Compl-fr S (Ball joint - lower RH),Auto Parts,PC,"972,216.00","174,999.00","1,147,215.00"
Nissan vans,Nissan vans Link Compl-fr S (Ball joint - lower LH),Suspension & Steering System,Link Compl-fr S (Ball joint - lower LH),Auto Parts,PC,"972,216.00","174,999.00","1,147,215.00"
Nissan vans,Nissan vans Rod Kit-relay * (Track rod),Suspension & Steering System,Rod Kit-relay * (Track rod),Auto Parts,PC,"1,610,048.00","289,809.00","1,899,857.00"
Nissan vans,Nissan vans Rod Kit - Tie; (Tie rod ends),Suspension & Steering System,Rod Kit - Tie; (Tie rod ends),Auto Parts,Set,"1,688,863.00","303,995.00","1,992,858.00"
Nissan vans,Nissan vans Z-link(ROD CONN rhs),Suspension & Steering System,Z-link(ROD CONN rhs),Auto Parts,PC,"349,894.00","62,981.00","412,875.00"
Nissan vans,Nissan vans Z-link(ROD CONN lhs),Suspension & Steering System,Z-link(ROD CONN lhs),Auto Parts,PC,"349,894.00","62,981.00","412,875.00"
Nissan vans,Nissan vans ABSORBER-SHOCK (Front shock absorbers),Suspension & Steering System,ABSORBER-SHOCK (Front shock absorbers),Auto Parts,Set,"1,548,507.00","278,731.00","1,827,239.00"
Nissan vans,Nissan vans Bush *telex* (Shock absorber bushes),Suspension & Steering System,Bush *telex* (Shock absorber bushes),Auto Parts,Set,"61,282.00","11,031.00","72,313.00"
Nissan vans,Nissan vans Shock RR 2WD KA (rear shock absorbers),Suspension & Steering System,Shock RR 2WD KA (rear shock absorbers),Auto Parts,Set,"1,769,308.00","318,475.00","2,087,784.00"
Nissan vans,"Nissan vans BUSH STAB (Stabiliser bar bushes, big)",Suspension & Steering System,"BUSH STAB (Stabiliser bar bushes, big)",Auto Parts,Set,"129,283.00","23,271.00","152,555.00"
Nissan vans,"Nissan vans Stabiliser bar bushes, small",Suspension & Steering System,"Stabiliser bar bushes, small",Auto Parts,Set,"125,398.00","22,572.00","147,970.00"
Nissan vans,"Nissan vans BUSH RR SPR RR (Spring bushes, small)",Suspension & Steering System,"BUSH RR SPR RR (Spring bushes, small)",Auto Parts,Set,"224,532.00","40,416.00","264,948.00"
Nissan vans,"Nissan vans Bush-spring (Spring bushes, big)",Suspension & Steering System,"Bush-spring (Spring bushes, big)",Auto Parts,Set,"336,005.00","60,481.00","396,486.00"
Nissan vans,Nissan vans Shock absorber bushes,Suspension & Steering System,Shock absorber bushes,Auto Parts,Set,"126,910.00","22,844.00","149,754.00"
Nissan vans,Nissan vans Bush fitting,Suspension & Steering System,Bush fitting,Auto Parts,Set,"96,774.00","17,419.00","114,194.00"
Nissan vans,"Nissan vans SPRING ASSY RR (Leaf spring, complete)",Suspension & Steering System,"SPRING ASSY RR (Leaf spring, complete)",Auto Parts,Set,"5,059,640.00","910,735.00","5,970,375.00"
Nissan vans,Nissan vans Clip RR Spring (leaf spring clamps),Suspension & Steering System,Clip RR Spring (leaf spring clamps),Auto Parts,PC,"394,242.00","70,964.00","465,205.00"
Nissan vans,Nissan vans SEAT ASSY-RR SP U - bolts mounting plates - set,Suspension & Steering System,SEAT ASSY-RR SP U - bolts mounting plates - set,Auto Parts,PC,"686,009.00","123,482.00","809,491.00"
Nissan vans,Nissan vans PAD ASSY-RR SPR (Leaf spring seat),Suspension & Steering System,PAD ASSY-RR SPR (Leaf spring seat),Auto Parts,PC,"170,215.00","30,639.00","200,853.00"
Nissan vans,Nissan vans ARM ASSY FR SPR (Anchor arm),Suspension & Steering System,ARM ASSY FR SPR (Anchor arm),Auto Parts,PC,"213,822.00","38,488.00","252,310.00"
Nissan vans,Nissan vans ARM ASSY ANCHOR (Anchor arm),Suspension & Steering System,ARM ASSY ANCHOR (Anchor arm),Auto Parts,PC,"221,019.00","39,783.00","260,802.00"
Nissan vans,Nissan vans PULLEY-PUMP (Power steering pump pulley),Suspension & Steering System,PULLEY-PUMP (Power steering pump pulley),Auto Parts,PC,"564,891.00","101,680.00","666,571.00"
Nissan vans,Nissan vans Power Pump assy (Steering pump),Suspension & Steering System,Power Pump assy (Steering pump),Auto Parts,PC,"3,117,403.00","561,132.00","3,678,535.00"
Nissan vans,Nissan vans ArmKit-Pitman+- (Pitman arm),Suspension & Steering System,ArmKit-Pitman+- (Pitman arm),Auto Parts,PC,"550,447.00","99,081.00","649,528.00"
Nissan vans,Nissan vans Idler Kit **tel (Idler arm),Suspension & Steering System,Idler Kit **tel (Idler arm),Auto Parts,PC,"770,166.00","138,630.00","908,796.00"
Nissan vans,Nissan vans COLUMN ASSY-STE (steering column),Suspension & Steering System,COLUMN ASSY-STE (steering column),Auto Parts,PC,"889,239.00","160,063.00","1,049,302.00"
Nissan vans,Nissan vans WHEEL ASSY-STEE (Steering wheel),Suspension & Steering System,WHEEL ASSY-STEE (Steering wheel),Auto Parts,PC,"2,686,336.00","483,541.00","3,169,877.00"
Nissan vans,Nissan vans Transfer case seal,Suspension & Steering System,Transfer case seal,Auto Parts,PC,"185,994.00","33,479.00","219,473.00"
Nissan vans,Nissan vans BRNG. Kit Centr (Center bearing),Transmission System,BRNG. Kit Centr (Center bearing),Auto Parts,PC,"791,776.00","142,520.00","934,296.00"
Nissan vans,Nissan vans Clutch Disc (Clutch plate),Transmission System,Clutch Disc (Clutch plate),Auto Parts,PC,"2,926,647.00","526,796.00","3,453,443.00"
Nissan vans,Nissan vans Cover-Clutch (Pressure plate),Transmission System,Cover-Clutch (Pressure plate),Auto Parts,PC,"2,563,803.00","461,485.00","3,025,288.00"
Nissan vans,Nissan vans Bearing Clutch (Release bearing),Transmission System,Bearing Clutch (Release bearing),Auto Parts,PC,"176,489.00","31,768.00","208,258.00"
Nissan vans,Nissan vans Spring-return (Return spring),Transmission System,Spring-return (Return spring),Auto Parts,PC,"14,766.00","2,658.00","17,424.00"
Nissan vans,Nissan vans Pedal Assy Clut (Clutch pedal assembly),Transmission System,Pedal Assy Clut (Clutch pedal assembly),Auto Parts,PC,"955,828.00","172,049.00","1,127,877.00"
Nissan vans,Nissan vans TRANSMISSION (Gearbox assembly),Transmission System,TRANSMISSION (Gearbox assembly),Auto Parts,PC,"17,720,981.00","3,189,777.00","20,910,758.00"
Nissan vans,Nissan vans RR EXC BRAKES A (,Transmission System,RR EXC BRAKES A (,Auto Parts,PC,"2,960,155.00","532,828.00","3,492,982.00"
Nissan vans,Nissan vans SFT-RR AXLE RH (Differential shaft RH),Transmission System,SFT-RR AXLE RH (Differential shaft RH),Auto Parts,PC,"3,067,398.00","552,132.00","3,619,530.00"
Nissan vans,Nissan vans SFT-RR Axle (Differential shaft LH),Transmission System,SFT-RR Axle (Differential shaft LH),Auto Parts,PC,"1,154,314.00","207,777.00","1,362,091.00"
Nissan vans,Nissan vans Seal - Grease R (Grease seal),Transmission System,Seal - Grease R (Grease seal),Auto Parts,PC,"75,137.00","13,525.00","88,661.00"
Nissan vans,Nissan vans BRG Assy - Tape,Transmission System,BRG Assy - Tape,Auto Parts,Set,"462,962.00","83,333.00","546,295.00"
Nissan vans,Nissan vans FLYWHELL ASSY,Transmission System,FLYWHELL ASSY,Auto Parts,PC,"5,898,067.00","1,061,652.00","6,959,720.00"
Nissan vans,Nissan vans Seal (Transfer case seal),Transmission System,Seal (Transfer case seal),Auto Parts,PC,"31,164.00","5,610.00","36,774.00"
Nissan vans,Nissan vans INSULATOR-ENGIN (Gearbox mountings),Transmission System,INSULATOR-ENGIN (Gearbox mountings),Auto Parts,Set,"510,580.00","91,904.00","602,485.00"
Nissan vans,"Nissan vans Case Transfer F (Transfer case, front)",Transmission System,"Case Transfer F (Transfer case, front)",Auto Parts,PC,"2,438,248.00","438,885.00","2,877,132.00"
Nissan vans,"Nissan vans Case (Transfer case, center)",Transmission System,"Case (Transfer case, center)",Auto Parts,PC,"2,587,633.00","465,774.00","3,053,407.00"
Nissan vans,Nissan vans CASE-TRANSFER (Differential case),Transmission System,CASE-TRANSFER (Differential case),Auto Parts,PC,"3,201,059.00","576,191.00","3,777,249.00"
Nissan vans,Nissan vans High gear cover,Transmission System,High gear cover,Auto Parts,PC,"3,551,106.00","639,199.00","4,190,305.00"
Nissan vans,Nissan vans Cross bearing,Transmission System,Cross bearing,Auto Parts,PC,"791,776.00","142,520.00","934,296.00"
Nissan vans,Nissan vans Alloy Wheel (Rim),Transmission System,Alloy Wheel (Rim),Auto Parts,PC,"5,677,987.00","1,022,038.00","6,700,024.00"
Nissan vans,Nissan vans Tyre repair (per tyre),Transmission System,Tyre repair (per tyre),Auto Parts,PC,"33,619.00","6,052.00","39,671.00"
Nissan vans,Nissan vans WRENCH WHL NUT (Wheel spanner),Transmission System,WRENCH WHL NUT (Wheel spanner),Auto Parts,PC,"66,545.00","11,978.00","78,523.00"
Nissan vans,"Nissan vans WHEEL BOLT (Wheel stud, front)",Transmission System,"WHEEL BOLT (Wheel stud, front)",Auto Parts,PC,"130,300.00","23,454.00","153,754.00"
Nissan vans,"Nissan vans BOLT-HUB (Wheel stud,rear)",Transmission System,"BOLT-HUB (Wheel stud,rear)",Auto Parts,PC,"144,757.00","26,056.00","170,813.00"
Nissan vans,Nissan vans NUT- WHEEL(wheel nut),Transmission System,NUT- WHEEL(wheel nut),Auto Parts,PC,"4,560.00",821,"5,381.00"
Nissan vans,Nissan vans Compressor (AC pump),Air Conditioning System,Compressor (AC pump),Auto Parts,PC,"7,186,390.00","1,293,550.00","8,479,940.00"
Nissan vans,Nissan vans Pipe Assy-Fr cooler High (Condenser),Air Conditioning System,Pipe Assy-Fr cooler High (Condenser),Auto Parts,PC,"2,957,313.00","532,316.00","3,489,630.00"
Nissan vans,Nissan vans VALVE-EXPANSION (Expansion valve),Air Conditioning System,VALVE-EXPANSION (Expansion valve),Auto Parts,PC,"725,497.00","130,589.00","856,086.00"
